poly_id;2019-11-_1;2019-11-_2;2019-11-_3;PARVoo1;PARVoo2;PARVoo3;PARVoo4
0;196.831069946289;192.034072875977;137.430191040039;1630;1121;1442;735
0;197.306488037109;192.501480102539;134.931381225586;1630;1121;1442;735
0;226.556488037109;218.783584594727;174.126205444336;1630;1121;1442;735
0;208.961441040039;202.292694091797;152.093124389648;1630;1121;1442;735
0;204.855926513672;198.041839599609;145.657272338867;1630;1121;1442;735
0;213.530548095703;205.779876708984;152.594024658203;1630;1121;1442;735
0;206.347198486328;198.404708862305;146.483459472656;1630;1121;1442;735
0;233.636459350586;223.837997436523;183.664123535156;1630;1121;1442;735
0;243.033081054688;233.762496948242;193.847549438477;1630;1121;1442;735
0;233.056976318359;224.542602539063;182.218856811523;1630;1121;1442;735
0;218.391983032227;210.164627075195;163.022094726563;1630;1121;1442;735
0;211.499984741211;202.471130371094;153.454940795898;1630;1121;1442;735
0;223.06494140625;213.424438476563;166.10823059082;1630;1121;1442;735
0;232.293395996094;222.940643310547;179.262588500977;1630;1121;1442;735
0;206.524459838867;197.009857177734;150.339828491211;1630;1121;1442;735
0;213.526947021484;204.224502563477;159.218505859375;1630;1121;1442;735
0;229.493728637695;220.139770507813;179.007278442383;1630;1121;1442;735
0;240.049133300781;230.494232177734;191.268325805664;1630;1121;1442;735
0;230.010208129883;219.800338745117;178.687423706055;1630;1121;1442;735
0;220.902542114258;210.340515136719;166.086608886719;1630;1121;1442;735
0;218.291076660156;207.476821899414;162.257232666016;1630;1121;1442;735
0;217.119842529297;206.342956542969;163.712905883789;1630;1121;1442;735
0;213.248199462891;202.998550415039;164.066970825195;1630;1121;1442;735
0;214.20036315918;204.129577636719;163.893142700195;1630;1121;1442;735
0;196.851821899414;190.760559082031;135.283065795898;1630;1121;1442;735
0;197.501174926758;188.861953735352;135.475021362305;1630;1121;1442;735
0;198.973663330078;190.536483764648;139.274673461914;1630;1121;1442;735
0;215.620483398438;206.618896484375;160.143661499023;1630;1121;1442;735
0;229.017883300781;219.225128173828;178.106719970703;1630;1121;1442;735
0;230.712341308594;219.918838500977;179.86296081543;1630;1121;1442;735
0;220.174697875977;208.442626953125;166.372451782227;1630;1121;1442;735
0;221.414642333984;209.403564453125;164.910003662109;1630;1121;1442;735
0;235.905838012695;224.610610961914;180.757385253906;1630;1121;1442;735
0;229.029373168945;218.937561035156;178.677688598633;1630;1121;1442;735
0;214.333541870117;203.256530761719;165.946685791016;1630;1121;1442;735
0;200.198928833008;188.85498046875;148.101425170898;1630;1121;1442;735
0;194.590530395508;191.25959777832;128.88850402832;1630;1121;1442;735
0;187.023056030273;183.066024780273;123.551567077637;1630;1121;1442;735
0;180.014373779297;174.253753662109;117.479316711426;1630;1121;1442;735
0;181.312576293945;173.229461669922;118.503196716309;1630;1121;1442;735
0;198.582885742188;190.122482299805;138.213134765625;1630;1121;1442;735
0;214.382705688477;205.187164306641;159.049789428711;1630;1121;1442;735
0;222.032821655273;211.412139892578;169.853790283203;1630;1121;1442;735
0;219.077545166016;207.342376708984;164.817581176758;1630;1121;1442;735
0;211.046936035156;198.997833251953;152.166625976563;1630;1121;1442;735
0;209.167602539063;197.66471862793;151.065628051758;1630;1121;1442;735
0;219.180160522461;209.273498535156;167.344589233398;1630;1121;1442;735
0;232.344665527344;223.066665649414;183.378265380859;1630;1121;1442;735
0;223.9189453125;213.230926513672;173.383407592773;1630;1121;1442;735
0;205.175140380859;194.408966064453;149.661972045898;1630;1121;1442;735
0;197.097137451172;189.515594482422;135.882049560547;1630;1121;1442;735
0;190.990829467773;187.082458496094;119.597106933594;1630;1121;1442;735
0;200.267791748047;196.425933837891;132.575714111328;1630;1121;1442;735
0;187.816925048828;184.539794921875;123.44499206543;1630;1121;1442;735
0;175.369735717773;171.573425292969;111.757148742676;1630;1121;1442;735
0;171.228652954102;165.885559082031;107.579383850098;1630;1121;1442;735
0;179.080596923828;172.195251464844;115.563064575195;1630;1121;1442;735
0;203.251693725586;194.909515380859;142.583984375;1630;1121;1442;735
0;221.740905761719;211.617034912109;165.426956176758;1630;1121;1442;735
0;210.486572265625;198.864212036133;154.115356445313;1630;1121;1442;735
0;207.610244750977;195.362091064453;147.519027709961;1630;1121;1442;735
0;202.061080932617;189.970260620117;140.751556396484;1630;1121;1442;735
0;198.863555908203;188.024276733398;141.147415161133;1630;1121;1442;735
0;207.348403930664;197.361755371094;155.074905395508;1630;1121;1442;735
0;223.688354492188;213.428894042969;172.264907836914;1630;1121;1442;735
0;229.178329467773;218.586883544922;175.238632202148;1630;1121;1442;735
0;209.964050292969;200.670516967773;151.302001953125;1630;1121;1442;735
0;196.474197387695;189.696517944336;131.801208496094;1630;1121;1442;735
0;175.790725708008;171.090637207031;100.579360961914;1630;1121;1442;735
0;185.733505249023;181.270401000977;112.926544189453;1630;1121;1442;735
0;199.960815429688;196.201950073242;130.293182373047;1630;1121;1442;735
0;203.397247314453;200.285980224609;136.65998840332;1630;1121;1442;735
0;188.32861328125;185.400314331055;123.961303710938;1630;1121;1442;735
0;170.234970092773;166.532272338867;105.488922119141;1630;1121;1442;735
0;169.794921875;165.042129516602;104.618278503418;1630;1121;1442;735
0;181.398071289063;174.937759399414;117.938285827637;1630;1121;1442;735
0;208.397659301758;200.204254150391;147.027770996094;1630;1121;1442;735
0;214.868408203125;204.974670410156;156.009567260742;1630;1121;1442;735
0;202.410354614258;191.139007568359;142.785247802734;1630;1121;1442;735
0;197.955932617188;186.315048217773;135.880950927734;1630;1121;1442;735
0;197.093292236328;185.679382324219;135.437896728516;1630;1121;1442;735
0;200.269226074219;189.599319458008;144.153732299805;1630;1121;1442;735
0;211.178802490234;200.790100097656;158.436782836914;1630;1121;1442;735
0;228.608001708984;218.163467407227;175.727478027344;1630;1121;1442;735
0;232.228469848633;222.145050048828;175.896072387695;1630;1121;1442;735
0;216.766677856445;208.565643310547;155.122161865234;1630;1121;1442;735
0;193.470413208008;188.294372558594;127.313758850098;1630;1121;1442;735
0;173.704956054688;170.834854125977;104.656890869141;1630;1121;1442;735
0;181.663650512695;177.932601928711;108.184684753418;1630;1121;1442;735
0;185.894195556641;181.582077026367;112.267753601074;1630;1121;1442;735
0;191.824676513672;187.438369750977;120.717384338379;1630;1121;1442;735
0;210.453475952148;207.087142944336;142.060455322266;1630;1121;1442;735
0;218.356185913086;216.11848449707;152.376342773438;1630;1121;1442;735
0;200.973327636719;199.264984130859;136.047271728516;1630;1121;1442;735
0;179.640655517578;176.992736816406;114.518684387207;1630;1121;1442;735
0;176.202209472656;172.134246826172;110.477241516113;1630;1121;1442;735
0;187.846160888672;181.989151000977;123.794342041016;1630;1121;1442;735
0;206.95719909668;199.235733032227;144.980758666992;1630;1121;1442;735
0;208.282592773438;198.697891235352;146.681976318359;1630;1121;1442;735
0;196.421539306641;185.61555480957;133.754501342773;1630;1121;1442;735
0;193.004348754883;181.333923339844;130.283111572266;1630;1121;1442;735
0;194.836288452148;184.070541381836;135.982421875;1630;1121;1442;735
0;199.421340942383;188.762542724609;144.668655395508;1630;1121;1442;735
0;207.016952514648;196.135528564453;154.159240722656;1630;1121;1442;735
0;220.603988647461;210.01237487793;166.328369140625;1630;1121;1442;735
0;231.993606567383;222.810180664063;174.072525024414;1630;1121;1442;735
0;220.546173095703;213.754516601563;157.692947387695;1630;1121;1442;735
0;196.615539550781;193.110061645508;130.305541992188;1630;1121;1442;735
0;183.143173217773;182.413681030273;114.824562072754;1630;1121;1442;735
0;183.69856262207;182.636932373047;115.424560546875;1630;1121;1442;735
0;180.263641357422;178.131683349609;111.003395080566;1630;1121;1442;735
0;180.917984008789;178.045562744141;109.722152709961;1630;1121;1442;735
0;186.614547729492;182.759475708008;113.550773620605;1630;1121;1442;735
0;188.968063354492;184.782775878906;117.446388244629;1630;1121;1442;735
0;184.074844360352;180.40266418457;113.824981689453;1630;1121;1442;735
0;193.07209777832;191.447128295898;125.380439758301;1630;1121;1442;735
0;205.404190063477;204.251754760742;140.614440917969;1630;1121;1442;735
0;211.036346435547;209.263031005859;146.397491455078;1630;1121;1442;735
0;200.129180908203;197.939483642578;134.129501342773;1630;1121;1442;735
0;183.118469238281;179.967514038086;116.488632202148;1630;1121;1442;735
0;189.663116455078;184.215911865234;123.553123474121;1630;1121;1442;735
0;206.157806396484;199.390975952148;141.547882080078;1630;1121;1442;735
0;212.196395874023;202.932739257813;148.737609863281;1630;1121;1442;735
0;205.331344604492;194.936508178711;142.934921264648;1630;1121;1442;735
0;203.507675170898;193.240020751953;143.638961791992;1630;1121;1442;735
0;207.805221557617;198.040145874023;151.824264526367;1630;1121;1442;735
0;206.682037353516;196.367492675781;152.48664855957;1630;1121;1442;735
0;204.579467773438;193.345657348633;150.137710571289;1630;1121;1442;735
0;214.011520385742;203.254623413086;157.169616699219;1630;1121;1442;735
0;226.991424560547;218.007400512695;166.673919677734;1630;1121;1442;735
0;218.312591552734;212.504653930664;155.376342773438;1630;1121;1442;735
0;200.949981689453;198.955932617188;136.001617431641;1630;1121;1442;735
0;187.995361328125;187.877136230469;120.720611572266;1630;1121;1442;735
0;184.925216674805;185.53092956543;114.404190063477;1630;1121;1442;735
0;188.511138916016;188.958679199219;118.657287597656;1630;1121;1442;735
0;193.026824951172;192.614044189453;122.28719329834;1630;1121;1442;735
0;193.088470458984;191.888336181641;120.548812866211;1630;1121;1442;735
0;182.842803955078;180.998107910156;109.621780395508;1630;1121;1442;735
0;182.160430908203;178.907562255859;110.144844055176;1630;1121;1442;735
0;183.093215942383;179.565322875977;112.903419494629;1630;1121;1442;735
0;179.529235839844;177.695434570313;111.007667541504;1630;1121;1442;735
0;177.012130737305;176.470764160156;111.843376159668;1630;1121;1442;735
0;179.228729248047;177.988235473633;115.895500183105;1630;1121;1442;735
0;191.644866943359;189.739791870117;126.811988830566;1630;1121;1442;735
0;199.448455810547;197.682983398438;132.854614257813;1630;1121;1442;735
0;185.06233215332;182.036666870117;116.648628234863;1630;1121;1442;735
0;182.674652099609;178.366409301758;115.420440673828;1630;1121;1442;735
0;196.282821655273;190.504898071289;131.496826171875;1630;1121;1442;735
0;214.217147827148;206.284957885742;151.187347412109;1630;1121;1442;735
0;214.680847167969;205.351150512695;153.11555480957;1630;1121;1442;735
0;214.635452270508;205.837615966797;156.988891601563;1630;1121;1442;735
0;217.791137695313;209.036315917969;162.642135620117;1630;1121;1442;735
0;208.091537475586;198.599029541016;152.405700683594;1630;1121;1442;735
0;206.876663208008;196.903656005859;150.484512329102;1630;1121;1442;735
0;217.400802612305;208.047256469727;160.150527954102;1630;1121;1442;735
0;220.455139160156;213.526321411133;161.554077148438;1630;1121;1442;735
0;207.21076965332;203.546188354492;145.322952270508;1630;1121;1442;735
0;195.970733642578;195.247146606445;130.909851074219;1630;1121;1442;735
0;198.233123779297;198.203598022461;130.621780395508;1630;1121;1442;735
0;202.189239501953;201.293121337891;131.975479125977;1630;1121;1442;735
0;181.274200439453;181.372634887695;108.632202148438;1630;1121;1442;735
0;177.678146362305;178.117202758789;106.548393249512;1630;1121;1442;735
0;177.290466308594;178.495452880859;107.366333007813;1630;1121;1442;735
