poly_id;2019-11-_1;2019-11-_2;2019-11-_3;PARVoo1;PARVoo2;PARVoo3;PARVoo4
0;205.854858398438;199.630432128906;154.641235351563;1630;1121;1442;735
0;211.647491455078;205.538360595703;160.015960693359;1630;1121;1442;735
0;240.586624145508;234.044799804688;198.520111083984;1630;1121;1442;735
0;220.671417236328;213.529098510742;174.412872314453;1630;1121;1442;735
0;213.339309692383;206.326950073242;165.196853637695;1630;1121;1442;735
0;220.721099853516;212.870880126953;173.07194519043;1630;1121;1442;735
0;227.143661499023;219.527465820313;178.827743530273;1630;1121;1442;735
0;236.451156616211;230.7119140625;198.825302124023;1630;1121;1442;735
0;240.458679199219;235.407485961914;203.194442749023;1630;1121;1442;735
0;236.495254516602;229.927703857422;194.402130126953;1630;1121;1442;735
0;232.927917480469;225.530319213867;187.409561157227;1630;1121;1442;735
0;221.390487670898;213.769607543945;176.249862670898;1630;1121;1442;735
0;210.502365112305;201.730377197266;165.474395751953;1630;1121;1442;735
0;213.586669921875;204.983734130859;166.662124633789;1630;1121;1442;735
0;211.060623168945;202.673980712891;163.018127441406;1630;1121;1442;735
0;227.337509155273;220.319488525391;183.463348388672;1630;1121;1442;735
0;235.525604248047;230.072647094727;195.610900878906;1630;1121;1442;735
0;229.75634765625;223.526275634766;188.00537109375;1630;1121;1442;735
0;224.520767211914;217.411544799805;179.616577148438;1630;1121;1442;735
0;233.174606323242;226.452453613281;187.726486206055;1630;1121;1442;735
0;236.332931518555;228.812042236328;192.764312744141;1630;1121;1442;735
0;228.867111206055;220.669418334961;184.844711303711;1630;1121;1442;735
0;213.715225219727;204.655578613281;165.529281616211;1630;1121;1442;735
0;204.641418457031;196.716491699219;152.750747680664;1630;1121;1442;735
0;183.329254150391;176.240707397461;129.483993530273;1630;1121;1442;735
0;186.884552001953;178.578063964844;134.016479492188;1630;1121;1442;735
0;209.886566162109;201.958038330078;160.318176269531;1630;1121;1442;735
0;227.138000488281;219.70149230957;180.450988769531;1630;1121;1442;735
0;225.226791381836;218.404769897461;179.85693359375;1630;1121;1442;735
0;205.825180053711;198.387023925781;157.986312866211;1630;1121;1442;735
0;202.981918334961;195.259185791016;153.580261230469;1630;1121;1442;735
0;212.579498291016;205.427810668945;165.302429199219;1630;1121;1442;735
0;232.659683227539;224.407104492188;185.966445922852;1630;1121;1442;735
0;238.861907958984;230.041702270508;191.963195800781;1630;1121;1442;735
0;227.964385986328;218.681869506836;177.850280761719;1630;1121;1442;735
0;205.462341308594;197.449203491211;152.169036865234;1630;1121;1442;735
0;180.663864135742;175.727203369141;123.174362182617;1630;1121;1442;735
0;178.57373046875;172.379440307617;121.728401184082;1630;1121;1442;735
0;179.348510742188;172.412796020508;123.108299255371;1630;1121;1442;735
0;192.214401245117;183.63264465332;137.492568969727;1630;1121;1442;735
0;221.754196166992;213.424346923828;170.418930053711;1630;1121;1442;735
0;222.058090209961;214.967163085938;171.975006103516;1630;1121;1442;735
0;200.526443481445;192.5869140625;149.569900512695;1630;1121;1442;735
0;188.679412841797;180.921020507813;136.662155151367;1630;1121;1442;735
0;193.653289794922;186.20002746582;142.292358398438;1630;1121;1442;735
0;206.037216186523;198.391387939453;156.169097900391;1630;1121;1442;735
0;222.318435668945;213.386108398438;172.678726196289;1630;1121;1442;735
0;236.342544555664;226.850494384766;185.867218017578;1630;1121;1442;735
0;227.717514038086;218.480117797852;176.1474609375;1630;1121;1442;735
0;209.35075378418;201.401519775391;154.901702880859;1630;1121;1442;735
0;196.905212402344;191.164123535156;140.036148071289;1630;1121;1442;735
0;220.746109008789;217.2470703125;163.326553344727;1630;1121;1442;735
0;204.700378417969;199.240859985352;146.769775390625;1630;1121;1442;735
0;175.764251708984;168.333312988281;116.471397399902;1630;1121;1442;735
0;171.914291381836;165.184906005859;113.10523223877;1630;1121;1442;735
0;177.590545654297;170.669784545898;119.401786804199;1630;1121;1442;735
0;192.630569458008;186.401748657227;137.786346435547;1630;1121;1442;735
0;213.654312133789;206.695861816406;161.453063964844;1630;1121;1442;735
0;212.739074707031;205.222045898438;159.749389648438;1630;1121;1442;735
0;191.271667480469;182.431686401367;136.978103637695;1630;1121;1442;735
0;184.210525512695;176.043060302734;129.890731811523;1630;1121;1442;735
0;190.473480224609;182.694396972656;138.340240478516;1630;1121;1442;735
0;202.891784667969;194.493850708008;150.704696655273;1630;1121;1442;735
0;221.493087768555;211.4208984375;168.106948852539;1630;1121;1442;735
0;234.167236328125;224.556610107422;181.653671264648;1630;1121;1442;735
0;235.079162597656;226.314559936523;182.416656494141;1630;1121;1442;735
0;217.250595092773;210.344543457031;162.905990600586;1630;1121;1442;735
0;196.77653503418;191.893814086914;139.784881591797;1630;1121;1442;735
0;193.587356567383;192.101455688477;139.219085693359;1630;1121;1442;735
0;204.001617431641;201.063461303711;147.880264282227;1630;1121;1442;735
0;219.951309204102;214.880935668945;162.170074462891;1630;1121;1442;735
0;208.181259155273;201.087112426758;149.859359741211;1630;1121;1442;735
0;175.922317504883;167.855941772461;115.72827911377;1630;1121;1442;735
0;170.195831298828;163.263671875;109.318656921387;1630;1121;1442;735
0;180.032440185547;174.516357421875;121.212173461914;1630;1121;1442;735
0;191.375534057617;186.180023193359;135.190002441406;1630;1121;1442;735
0;201.572677612305;195.456970214844;146.838104248047;1630;1121;1442;735
0;201.196716308594;194.125549316406;145.279739379883;1630;1121;1442;735
0;196.648880004883;188.613861083984;141.389419555664;1630;1121;1442;735
0;191.138122558594;183.324264526367;138.358444213867;1630;1121;1442;735
0;192.76872253418;183.676086425781;139.841644287109;1630;1121;1442;735
0;198.058395385742;187.764419555664;143.897537231445;1630;1121;1442;735
0;206.96305847168;196.024017333984;151.69807434082;1630;1121;1442;735
0;223.399276733398;214.138946533203;170.752777099609;1630;1121;1442;735
0;234.494964599609;226.668838500977;182.467956542969;1630;1121;1442;735
0;226.427276611328;220.725967407227;173.052703857422;1630;1121;1442;735
0;199.017440795898;195.121536254883;141.391357421875;1630;1121;1442;735
0;219.545837402344;219.285293579102;164.049026489258;1630;1121;1442;735
0;213.273635864258;212.095031738281;158.10514831543;1630;1121;1442;735
0;203.769165039063;201.131820678711;147.657333374023;1630;1121;1442;735
0;199.474990844727;194.569351196289;142.306732177734;1630;1121;1442;735
0;214.27165222168;207.188690185547;156.704254150391;1630;1121;1442;735
0;211.263320922852;202.831695556641;152.75212097168;1630;1121;1442;735
0;186.290084838867;177.806015014648;125.205825805664;1630;1121;1442;735
0;177.407791137695;170.310440063477;115.693420410156;1630;1121;1442;735
0;186.013961791992;180.814270019531;125.328125;1630;1121;1442;735
0;195.642562866211;191.161544799805;137.254486083984;1630;1121;1442;735
0;201.279098510742;195.777221679688;144.133117675781;1630;1121;1442;735
0;208.291351318359;201.561996459961;152.681289672852;1630;1121;1442;735
0;207.438827514648;199.945434570313;152.897048950195;1630;1121;1442;735
0;206.49983215332;198.350173950195;153.206878662109;1630;1121;1442;735
0;212.340072631836;201.865646362305;157.228958129883;1630;1121;1442;735
0;211.601669311523;199.48974609375;153.160034179688;1630;1121;1442;735
0;207.348571777344;196.354049682617;150.367294311523;1630;1121;1442;735
0;217.274154663086;208.789184570313;165.443389892578;1630;1121;1442;735
0;230.583740234375;224.231521606445;180.722518920898;1630;1121;1442;735
0;226.631927490234;222.148773193359;174.004440307617;1630;1121;1442;735
0;209.514022827148;206.366119384766;151.755462646484;1630;1121;1442;735
0;191.380081176758;190.274002075195;130.825744628906;1630;1121;1442;735
0;184.643859863281;184.84130859375;121.851188659668;1630;1121;1442;735
0;188.223876953125;188.345077514648;131.012145996094;1630;1121;1442;735
0;188.609375;187.945938110352;132.625564575195;1630;1121;1442;735
0;193.638366699219;191.764343261719;136.748565673828;1630;1121;1442;735
0;199.251724243164;195.613159179688;141.743103027344;1630;1121;1442;735
0;203.742919921875;198.442535400391;147.219207763672;1630;1121;1442;735
0;206.032241821289;198.575271606445;148.291732788086;1630;1121;1442;735
0;212.750366210938;204.442886352539;153.057464599609;1630;1121;1442;735
0;203.106903076172;195.738922119141;141.75163269043;1630;1121;1442;735
0;194.367401123047;188.664825439453;132.932952880859;1630;1121;1442;735
0;183.674743652344;179.688003540039;122.855674743652;1630;1121;1442;735
0;186.680618286133;183.220504760742;127.972175598145;1630;1121;1442;735
0;205.009399414063;200.50244140625;147.842864990234;1630;1121;1442;735
