poly_id;2019-11-_1;2019-11-_2;2019-11-_3;PARVoo1;PARVoo2;PARVoo3;PARVoo4;;;
0;15735.806640625;15442.23046875;10448.8408203125;1630;1121;1442;735;;;
0;15363.162109375;15149.279296875;9988.62109375;1630;1121;1442;735;;;
0;15713.4658203125;15489.458984375;10334.77734375;1630;1121;1442;735;;;
0;16397.0234375;16133.791015625;11158.892578125;1630;1121;1442;735;;;
0;18161.462890625;17743.1171875;13691.30859375;1630;1121;1442;735;;;
0;17775.77734375;17370.8828125;13143.2705078125;1630;1121;1442;735;;;
0;16044.0009765625;15727.654296875;11410.5615234375;1630;1121;1442;735;;;
0;15093.1494140625;14805.361328125;10590.4921875;1630;1121;1442;735;;;
0;15784.646484375;15398.9814453125;11446.8408203125;1630;1121;1442;735;;;
0;16971.04296875;16380.880859375;12667.576171875;1630;1121;1442;735;;;
0;17203.603515625;16503.091796875;12924.1474609375;1630;1121;1442;735;;;
0;16719.806640625;15873.9326171875;12515.388671875;1630;1121;1442;735;;;
0;16359.38671875;15449.2802734375;12440.1025390625;1630;1121;1442;735;;;
0;17152.216796875;16175.52734375;13391.3115234375;1630;1121;1442;735;;;
0;17467.373046875;16671.14453125;13895.267578125;1630;1121;1442;735;;;
0;17444.052734375;16660.3359375;13826.748046875;1630;1121;1442;735;;;
0;17803.59765625;16972.19921875;14000.8076171875;1630;1121;1442;735;;;
0;18274.6953125;17462.95703125;14159.119140625;1630;1121;1442;735;;;
0;17749.455078125;17080.005859375;13311.7763671875;1630;1121;1442;735;;;
0;16228.4638671875;15763.8427734375;11434.0048828125;1630;1121;1442;735;;;
0;15614.8076171875;15231.8515625;10559.8515625;1630;1121;1442;735;;;
0;15539.654296875;15279.388671875;10313.951171875;1630;1121;1442;735;;;
0;15324.5966796875;15061.8017578125;10077.1396484375;1630;1121;1442;735;;;
0;15442.3759765625;15175.544921875;10232.1162109375;1630;1121;1442;735;;;
0;15853.3076171875;15575.1787109375;10685.5986328125;1630;1121;1442;735;;;
0;16645.40234375;16298.1240234375;11462.501953125;1630;1121;1442;735;;;
0;16370.6728515625;16171.25390625;12086.5771484375;1630;1121;1442;735;;;
0;16840.890625;16445.03125;12831.4619140625;1630;1121;1442;735;;;
0;16872.38671875;16402.3046875;12740.6748046875;1630;1121;1442;735;;;
0;17293.537109375;16931.00390625;12902.85546875;1630;1121;1442;735;;;
0;16247.3837890625;15982.712890625;11674.763671875;1630;1121;1442;735;;;
0;15038.4296875;14832.666015625;10456.7783203125;1630;1121;1442;735;;;
0;15538.83984375;15241.201171875;10966.5537109375;1630;1121;1442;735;;;
0;16684.083984375;16206.6552734375;12080.0947265625;1630;1121;1442;735;;;
0;17263.572265625;16539.267578125;12702.8740234375;1630;1121;1442;735;;;
0;17049.57421875;16232.9794921875;12793.23828125;1630;1121;1442;735;;;
0;17354.4140625;16466.03515625;13322.091796875;1630;1121;1442;735;;;
0;18079.09375;17241.203125;14397.6845703125;1630;1121;1442;735;;;
0;17608.69140625;16827.69921875;14131.81640625;1630;1121;1442;735;;;
0;17270.693359375;16530.751953125;13767.6884765625;1630;1121;1442;735;;;
0;17631.892578125;16863.87890625;13969.3779296875;1630;1121;1442;735;;;
0;18118.330078125;17351.044921875;14156.5078125;1630;1121;1442;735;;;
0;17641.353515625;17075.115234375;13320.0478515625;1630;1121;1442;735;;;
0;15512.2841796875;15105.9951171875;10855.26953125;1630;1121;1442;735;;;
0;15535.8681640625;15193.6650390625;10636.5625;1630;1121;1442;735;;;
0;16533.115234375;16211.0908203125;11573.72265625;1630;1121;1442;735;;;
0;16796.087890625;16475.533203125;11861.8759765625;1630;1121;1442;735;;;
0;16139.0751953125;15812.6630859375;11242.4658203125;1630;1121;1442;735;;;
0;15870.1162109375;15530.720703125;10956.548828125;1630;1121;1442;735;;;
0;16093.1318359375;15677.548828125;10997.5537109375;1630;1121;1442;735;;;
0;16219.2109375;15997.44921875;11186.76171875;1630;1121;1442;735;;;
0;16490.8671875;16293.7841796875;11964.453125;1630;1121;1442;735;;;
0;17042.716796875;16796.267578125;13025.3310546875;1630;1121;1442;735;;;
0;16667.8125;16267.2646484375;12860.9814453125;1630;1121;1442;735;;;
0;16035.0810546875;15555.14453125;12000.2724609375;1630;1121;1442;735;;;
0;16268.318359375;15818.7822265625;11840.7998046875;1630;1121;1442;735;;;
0;16203.1025390625;15866.0458984375;11410.576171875;1630;1121;1442;735;;;
0;15375.025390625;15131.7705078125;10505.0439453125;1630;1121;1442;735;;;
0;15255.1826171875;14867.6318359375;10347.4921875;1630;1121;1442;735;;;
0;16395.90234375;15828.0986328125;11600.142578125;1630;1121;1442;735;;;
0;17410.62890625;16624.0546875;12848.9775390625;1630;1121;1442;735;;;
0;17774.58203125;16906.17578125;13458.1767578125;1630;1121;1442;735;;;
0;18266.763671875;17369.6875;14225.1591796875;1630;1121;1442;735;;;
0;18463.103515625;17688.716796875;14821.44140625;1630;1121;1442;735;;;
0;17447.63671875;16717.201171875;13996.3330078125;1630;1121;1442;735;;;
0;16879.912109375;16128.7197265625;13508.3603515625;1630;1121;1442;735;;;
0;17833.66015625;17167.044921875;14368.4248046875;1630;1121;1442;735;;;
0;18019.705078125;17432.568359375;14244.400390625;1630;1121;1442;735;;;
0;16617.298828125;16138.24609375;12438.2353515625;1630;1121;1442;735;;;
0;15640.2724609375;15261.3857421875;11079.068359375;1630;1121;1442;735;;;
0;16494.353515625;16138.0634765625;11835.1904296875;1630;1121;1442;735;;;
0;17713.701171875;17335.486328125;13116.1806640625;1630;1121;1442;735;;;
0;17958.451171875;17545.408203125;13463.9208984375;1630;1121;1442;735;;;
0;17085.16796875;16660.7890625;12536.0693359375;1630;1121;1442;735;;;
0;16707.111328125;16313.4228515625;12002.8134765625;1630;1121;1442;735;;;
0;16628.74609375;16236.478515625;11866.6572265625;1630;1121;1442;735;;;
0;16694.376953125;16297.18359375;11868.0205078125;1630;1121;1442;735;;;
0;16314.974609375;16052.314453125;11098.76171875;1630;1121;1442;735;;;
0;16399.01953125;16155.1474609375;11303.751953125;1630;1121;1442;735;;;
0;16409.859375;16231.130859375;11648.76171875;1630;1121;1442;735;;;
0;16773.515625;16597.76953125;12516.099609375;1630;1121;1442;735;;;
0;17603.72265625;17269.84765625;13748.5751953125;1630;1121;1442;735;;;
0;17673.4140625;17137.6796875;13928.6796875;1630;1121;1442;735;;;
0;15806.8994140625;15335.408203125;11648.56640625;1630;1121;1442;735;;;
0;15677.8486328125;15231.9599609375;10862.783203125;1630;1121;1442;735;;;
0;15805.4599609375;15375.8740234375;10673.234375;1630;1121;1442;735;;;
0;15508.53515625;15098.6953125;10295.3115234375;1630;1121;1442;735;;;
0;15594.404296875;15086.5107421875;10436.9404296875;1630;1121;1442;735;;;
0;16537.513671875;15870.302734375;11660.880859375;1630;1121;1442;735;;;
0;17795.4765625;16973.939453125;13288.5751953125;1630;1121;1442;735;;;
0;18232.8359375;17305.923828125;13884.6396484375;1630;1121;1442;735;;;
0;18582.4453125;17750.693359375;14619.880859375;1630;1121;1442;735;;;
0;18226.34765625;17515.927734375;14586.5009765625;1630;1121;1442;735;;;
0;17626.6171875;16999.98828125;14209.9375;1630;1121;1442;735;;;
0;18283.4140625;17652.998046875;14983.7109375;1630;1121;1442;735;;;
0;18256.28515625;17696.419921875;14842.1552734375;1630;1121;1442;735;;;
0;17793.73828125;17314.841796875;14049.578125;1630;1121;1442;735;;;
0;16431.189453125;16034.5966796875;12297.5537109375;1630;1121;1442;735;;;
0;16059.65234375;15768.4970703125;11611.7861328125;1630;1121;1442;735;;;
0;16465.5703125;16226.3115234375;12055.1708984375;1630;1121;1442;735;;;
0;17205.55078125;16835.80859375;12937.5576171875;1630;1121;1442;735;;;
0;17640.9609375;17181.455078125;13397.5966796875;1630;1121;1442;735;;;
0;17482.009765625;16997.630859375;13202.53515625;1630;1121;1442;735;;;
0;17363.2109375;16876.462890625;12952.4873046875;1630;1121;1442;735;;;
0;17471.6328125;17022.296875;12968.5107421875;1630;1121;1442;735;;;
0;17492.828125;17075.501953125;12790.267578125;1630;1121;1442;735;;;
0;15776.517578125;15538.4697265625;10253.4091796875;1630;1121;1442;735;;;
0;15806.5126953125;15573.82421875;10452.8212890625;1630;1121;1442;735;;;
0;15964.2763671875;15724.888671875;10784.064453125;1630;1121;1442;735;;;
0;16186.20703125;15967.9345703125;11216.974609375;1630;1121;1442;735;;;
0;16007.201171875;15891.78125;11451.330078125;1630;1121;1442;735;;;
0;16639.775390625;16478.6875;12656.966796875;1630;1121;1442;735;;;
0;17538.0390625;17113.453125;13851.1484375;1630;1121;1442;735;;;
0;18058.818359375;17582.51171875;14138.8330078125;1630;1121;1442;735;;;
0;16425.466796875;15978.19921875;11847.615234375;1630;1121;1442;735;;;
0;15727.501953125;15325.111328125;10616.67578125;1630;1121;1442;735;;;
0;15727.923828125;15311.8251953125;10399.185546875;1630;1121;1442;735;;;
0;15554.998046875;15031.6796875;10199.970703125;1630;1121;1442;735;;;
0;15614.9013671875;15004.5458984375;10457.7822265625;1630;1121;1442;735;;;
0;16157.587890625;15427.4716796875;11475.1806640625;1630;1121;1442;735;;;
0;17122.04296875;16303.5458984375;12695.111328125;1630;1121;1442;735;;;
0;17737.6484375;16860.8671875;13438.4462890625;1630;1121;1442;735;;;
0;17799.919921875;17011.455078125;13743.3486328125;1630;1121;1442;735;;;
0;17613;16998.529296875;13894.990234375;1630;1121;1442;735;;;
0;16662.998046875;16117.73046875;13188.98046875;1630;1121;1442;735;;;
0;16374.759765625;15910.9033203125;13069.9794921875;1630;1121;1442;735;;;
0;17672.28125;17267.61328125;14293.3154296875;1630;1121;1442;735;;;
0;17812.19921875;17456.513671875;14062.9443359375;1630;1121;1442;735;;;
0;16279.7099609375;15980.072265625;12185.8193359375;1630;1121;1442;735;;;
0;16244.5966796875;16000.8056640625;11864.080078125;1630;1121;1442;735;;;
0;16336.640625;16090.7509765625;12041.708984375;1630;1121;1442;735;;;
0;16496.89453125;16206.1455078125;12376.4921875;1630;1121;1442;735;;;
0;17219.01171875;16834.94921875;13152.837890625;1630;1121;1442;735;;;
0;17583.59765625;17065.734375;13465.6513671875;1630;1121;1442;735;;;
0;17550.1640625;17011.912109375;13378.4140625;1630;1121;1442;735;;;
0;17382.021484375;16866.322265625;13067.482421875;1630;1121;1442;735;;;
0;17359.376953125;16893.576171875;12806.2783203125;1630;1121;1442;735;;;
0;16884.296875;16587.783203125;12266.2314453125;1630;1121;1442;735;;;
0;15475.1953125;15260.8232421875;10084.732421875;1630;1121;1442;735;;;
0;15414.1748046875;15201.0732421875;9867.1884765625;1630;1121;1442;735;;;
0;15597.9765625;15421.427734375;10062.6591796875;1630;1121;1442;735;;;
0;15844.326171875;15679.076171875;10504.798828125;1630;1121;1442;735;;;
0;16020.4833984375;15771.3017578125;10821.0771484375;1630;1121;1442;735;;;
0;16074.3115234375;15971.939453125;11165.474609375;1630;1121;1442;735;;;
0;16184.8603515625;16057.0478515625;11718.2353515625;1630;1121;1442;735;;;
0;16768.59375;16478.740234375;12821.7509765625;1630;1121;1442;735;;;
0;17920.20703125;17469.189453125;14108.736328125;1630;1121;1442;735;;;
0;18378.357421875;17966.005859375;14179.6748046875;1630;1121;1442;735;;;
0;16701.095703125;16330.4951171875;11753.435546875;1630;1121;1442;735;;;
0;15577.8984375;15180.35546875;10270.7763671875;1630;1121;1442;735;;;
0;15888.0146484375;15474.4453125;10596.392578125;1630;1121;1442;735;;;
0;15641.1708984375;15156.0634765625;10486.017578125;1630;1121;1442;735;;;
0;15553.234375;14922.001953125;10722.65625;1630;1121;1442;735;;;
0;15824.654296875;15139.3330078125;11311.4951171875;1630;1121;1442;735;;;
0;16163.677734375;15442.728515625;11652.8544921875;1630;1121;1442;735;;;
0;16107.73828125;15328.580078125;11592.810546875;1630;1121;1442;735;;;
0;16405.041015625;15702.6435546875;12051.44140625;1630;1121;1442;735;;;
0;16980.384765625;16462.900390625;13016.1787109375;1630;1121;1442;735;;;
0;15496.8671875;15088.7255859375;11891.1455078125;1630;1121;1442;735;;;
0;15152.623046875;14756.353515625;11763.2744140625;1630;1121;1442;735;;;
0;15597.4541015625;15234.2314453125;12026.5908203125;1630;1121;1442;735;;;
0;17035.873046875;16711.515625;13111.0595703125;1630;1121;1442;735;;;
0;16352.474609375;16083.974609375;12075.5595703125;1630;1121;1442;735;;;
0;15990.29296875;15768.2333984375;11459.546875;1630;1121;1442;735;;;
0;16220.4853515625;16017.1025390625;11752.8388671875;1630;1121;1442;735;;;
0;16209.326171875;15955.1513671875;11919.1591796875;1630;1121;1442;735;;;
0;16831.8203125;16494.400390625;12722.615234375;1630;1121;1442;735;;;
0;17508.947265625;17108.599609375;13481.0166015625;1630;1121;1442;735;;;
0;17536.478515625;17013.892578125;13443.3291015625;1630;1121;1442;735;;;
0;17254.576171875;16745.146484375;12990.5673828125;1630;1121;1442;735;;;
0;17094.55078125;16718.5;12696.7158203125;1630;1121;1442;735;;;
0;16762.5234375;16490.095703125;12342.01171875;1630;1121;1442;735;;;
0;15455.388671875;15254.408203125;10182.4306640625;1630;1121;1442;735;;;
0;14989.77734375;14891.654296875;9706.0986328125;1630;1121;1442;735;;;
0;15483.0576171875;15353.4326171875;9988.6171875;1630;1121;1442;735;;;
0;15607.0986328125;15557.775390625;10065.73828125;1630;1121;1442;735;;;
0;15981.419921875;15914.6533203125;10724.08984375;1630;1121;1442;735;;;
0;16206.5810546875;16115.8310546875;11163.2275390625;1630;1121;1442;735;;;
0;16337.244140625;16232.185546875;11534.548828125;1630;1121;1442;735;;;
0;16522.837890625;16288.03125;12167.80859375;1630;1121;1442;735;;;
0;17235.203125;16786.8125;13294.6064453125;1630;1121;1442;735;;;
0;18413.9765625;17955.751953125;14452.75390625;1630;1121;1442;735;;;
0;18491.138671875;18134.46484375;13782.1044921875;1630;1121;1442;735;;;
0;17224.615234375;16928.943359375;12099.8798828125;1630;1121;1442;735;;;
0;15970.216796875;15574.7216796875;10824.7421875;1630;1121;1442;735;;;
0;16437.259765625;16008.3818359375;11377.7822265625;1630;1121;1442;735;;;
0;16230.078125;15795.998046875;11366.146484375;1630;1121;1442;735;;;
0;16010.0869140625;15501.5390625;11353.5009765625;1630;1121;1442;735;;;
0;16266.12109375;15644.6396484375;11623.3125;1630;1121;1442;735;;;
0;15742.7919921875;15136.328125;10766.787109375;1630;1121;1442;735;;;
0;15417.8935546875;14820.134765625;10418.861328125;1630;1121;1442;735;;;
0;14943.70703125;14390.21875;10301.25;1630;1121;1442;735;;;
0;15562.318359375;15111.958984375;11323.8134765625;1630;1121;1442;735;;;
0;15204.08984375;14820.94140625;11401.5712890625;1630;1121;1442;735;;;
0;15226.71484375;14847.9287109375;11719.2587890625;1630;1121;1442;735;;;
0;15571.72265625;15220.1943359375;11916.1455078125;1630;1121;1442;735;;;
0;16373.8623046875;16081.6552734375;12280.6259765625;1630;1121;1442;735;;;
0;15776.1748046875;15542.2158203125;11273.1923828125;1630;1121;1442;735;;;
0;15500.1337890625;15293.4345703125;10784.33984375;1630;1121;1442;735;;;
0;15684.1904296875;15483.478515625;10964.94921875;1630;1121;1442;735;;;
0;16119.5615234375;15790.90234375;11528.302734375;1630;1121;1442;735;;;
0;16564.099609375;16157.646484375;12287.9599609375;1630;1121;1442;735;;;
0;17163.1015625;16715.771484375;13046.30078125;1630;1121;1442;735;;;
0;17085.439453125;16560.47265625;12938.5849609375;1630;1121;1442;735;;;
0;16831.171875;16357.8349609375;12566.5751953125;1630;1121;1442;735;;;
0;16589.2421875;16320.51953125;12176.5244140625;1630;1121;1442;735;;;
0;16553.201171875;16251.0439453125;12395.25;1630;1121;1442;735;;;
0;17468.619140625;17105.111328125;13827.51171875;1630;1121;1442;735;;;
0;15827.232421875;15732.3134765625;10577.0380859375;1630;1121;1442;735;;;
0;15983.42578125;15935.08984375;10549.931640625;1630;1121;1442;735;;;
0;16100.748046875;16091.2119140625;10659.5888671875;1630;1121;1442;735;;;
0;15973.77734375;15918.1640625;10749.3359375;1630;1121;1442;735;;;
0;16276.65625;16202.400390625;11358.03125;1630;1121;1442;735;;;
0;16405.361328125;16253.9365234375;11793.2890625;1630;1121;1442;735;;;
0;16910.486328125;16511.59765625;12700.3271484375;1630;1121;1442;735;;;
0;17511.87890625;17040.53125;13433.7490234375;1630;1121;1442;735;;;
0;17904.240234375;17483.927734375;13477.7509765625;1630;1121;1442;735;;;
0;17992.80078125;17629.83203125;13110.375;1630;1121;1442;735;;;
0;17470.15234375;17097.966796875;12429.1884765625;1630;1121;1442;735;;;
0;16013.6572265625;15539.2587890625;11078.59375;1630;1121;1442;735;;;
0;16145.0595703125;15682.712890625;11270.76171875;1630;1121;1442;735;;;
0;15758.3427734375;15289.8681640625;10936.2421875;1630;1121;1442;735;;;
0;15582.1904296875;15141.931640625;10720.4501953125;1630;1121;1442;735;;;
0;15613.4970703125;15185.935546875;10554.44921875;1630;1121;1442;735;;;
0;15397.0546875;14903.78515625;10146.9931640625;1630;1121;1442;735;;;
0;15116.546875;14556.3828125;9947.6962890625;1630;1121;1442;735;;;
0;14964.365234375;14310.1572265625;10052.1123046875;1630;1121;1442;735;;;
0;15543.2373046875;14949.18359375;10924.11328125;1630;1121;1442;735;;;
0;15657.0595703125;15173.3193359375;11549.306640625;1630;1121;1442;735;;;
0;15795.6396484375;15390.439453125;12045.5302734375;1630;1121;1442;735;;;
0;16186.091796875;15763.3525390625;12370.48828125;1630;1121;1442;735;;;
0;16206.8330078125;15906.26171875;11991.7470703125;1630;1121;1442;735;;;
0;16007.216796875;15707.2705078125;11331.984375;1630;1121;1442;735;;;
0;15534.9755859375;15191.5498046875;10615.4794921875;1630;1121;1442;735;;;
0;15608.517578125;15309.84765625;10687.69140625;1630;1121;1442;735;;;
0;15740.5166015625;15360.59765625;10936.095703125;1630;1121;1442;735;;;
0;16016.0068359375;15525.4228515625;11520.79296875;1630;1121;1442;735;;;
0;16377.1591796875;15835.4453125;12158.0439453125;1630;1121;1442;735;;;
0;16462.162109375;15937.009765625;12252.12109375;1630;1121;1442;735;;;
0;16422.703125;16066.939453125;12132.306640625;1630;1121;1442;735;;;
0;16573.392578125;16255.8349609375;12399.408203125;1630;1121;1442;735;;;
0;17213.9296875;16862.5;13382.8134765625;1630;1121;1442;735;;;
0;17875.3046875;17418.4609375;14279.3349609375;1630;1121;1442;735;;;
0;15992.212890625;15926.50390625;10787.2421875;1630;1121;1442;735;;;
0;16010.810546875;15975.7080078125;10627.7802734375;1630;1121;1442;735;;;
0;15886.884765625;15869.900390625;10543.544921875;1630;1121;1442;735;;;
0;15944.2802734375;15874.44140625;10863.7919921875;1630;1121;1442;735;;;
0;16436.12890625;16308.4423828125;11700.037109375;1630;1121;1442;735;;;
0;16843.806640625;16544.60546875;12448.1904296875;1630;1121;1442;735;;;
0;17095.66796875;16648.572265625;12885.7841796875;1630;1121;1442;735;;;
0;17547.9375;17051.388671875;13236.5458984375;1630;1121;1442;735;;;
0;17489.38671875;17034.98828125;12832.5234375;1630;1121;1442;735;;;
0;17310.82421875;16913.595703125;12486.0927734375;1630;1121;1442;735;;;
0;16769.935546875;16213.1162109375;12056.3671875;1630;1121;1442;735;;;
0;15552.708984375;15050.9970703125;10796.9931640625;1630;1121;1442;735;;;
0;15304.60546875;14856.322265625;10370.2392578125;1630;1121;1442;735;;;
0;15642.3681640625;15220.451171875;10607.1982421875;1630;1121;1442;735;;;
0;15735.150390625;15372.646484375;10577.630859375;1630;1121;1442;735;;;
0;15410.2236328125;15083.4677734375;10087.2099609375;1630;1121;1442;735;;;
0;15199.8251953125;14833.4619140625;9926.94921875;1630;1121;1442;735;;;
0;14972.9716796875;14475.916015625;9987.412109375;1630;1121;1442;735;;;
0;14922.7880859375;14312.4951171875;9917.6357421875;1630;1121;1442;735;;;
0;15692.6015625;15059.345703125;10799.150390625;1630;1121;1442;735;;;
0;16290.2802734375;15689.9384765625;11714.3115234375;1630;1121;1442;735;;;
0;16657.291015625;16154.66015625;12637.0966796875;1630;1121;1442;735;;;
0;17357.771484375;16888.701171875;13418.283203125;1630;1121;1442;735;;;
0;17691.123046875;17214.865234375;13440.390625;1630;1121;1442;735;;;
0;17103.892578125;16683.490234375;12372.0107421875;1630;1121;1442;735;;;
0;16324.8876953125;15896.8046875;11316.4931640625;1630;1121;1442;735;;;
0;16178.017578125;15725.3623046875;11212.6162109375;1630;1121;1442;735;;;
0;16121.0283203125;15614.6318359375;11409.150390625;1630;1121;1442;735;;;
0;15885.7998046875;15355.783203125;11561.953125;1630;1121;1442;735;;;
0;16195.7880859375;15627.61328125;11945.6474609375;1630;1121;1442;735;;;
0;16416.90234375;15903.3203125;12105.1748046875;1630;1121;1442;735;;;
0;16375.388671875;15998.8330078125;12128.642578125;1630;1121;1442;735;;;
0;16652.033203125;16271.41015625;12639.0361328125;1630;1121;1442;735;;;
0;17229.685546875;16817.990234375;13670.896484375;1630;1121;1442;735;;;
0;17485.931640625;16927.96875;13706.75;1630;1121;1442;735;;;
0;16228.552734375;16149.443359375;11061.5576171875;1630;1121;1442;735;;;
0;16525.673828125;16457.123046875;11443.94921875;1630;1121;1442;735;;;
0;16509.8359375;16393.203125;11644.2265625;1630;1121;1442;735;;;
0;16619.521484375;16389.982421875;12054.4091796875;1630;1121;1442;735;;;
