poly_id;2019-11-_1;2019-11-_2;2019-11-_3;PARVoo1;PARVoo2;PARVoo3;PARVoo4
0;175.699600219727;170.698379516602;120.744834899902;1630;1121;1442;735
0;156.546356201172;153.023956298828;101.418548583984;1630;1121;1442;735
0;152.328475952148;151.10661315918;97.5326385498047;1630;1121;1442;735
0;174.931182861328;174.488861083984;118.935775756836;1630;1121;1442;735
0;192.07861328125;190.176361083984;134.007965087891;1630;1121;1442;735
0;193.221298217773;189.213424682617;133.478179931641;1630;1121;1442;735
0;185.814239501953;181.052398681641;126.026008605957;1630;1121;1442;735
0;188.784622192383;182.74299621582;128.778289794922;1630;1121;1442;735
0;188.784622192383;182.74299621582;128.778289794922;1630;1121;1442;735
0;198.992401123047;191.904922485352;139.371185302734;1630;1121;1442;735
0;207.871109008789;200.431121826172;149.336456298828;1630;1121;1442;735
0;211.800552368164;204.622161865234;156.412216186523;1630;1121;1442;735
0;216.85302734375;209.606460571289;164.177734375;1630;1121;1442;735
0;221.212677001953;214.705627441406;169.065444946289;1630;1121;1442;735
0;223.363098144531;218.874542236328;170.922012329102;1630;1121;1442;735
0;218.478759765625;216.329284667969;164.498992919922;1630;1121;1442;735
0;197.62971496582;198.09880065918;140.744705200195;1630;1121;1442;735
0;178.320724487305;181.348037719727;118.830932617188;1630;1121;1442;735
0;173.938751220703;178.908294677734;112.596038818359;1630;1121;1442;735
0;181.581161499023;186.864242553711;119.076957702637;1630;1121;1442;735
0;186.094955444336;190.599533081055;125.500793457031;1630;1121;1442;735
0;196.333740234375;199.265762329102;138.396713256836;1630;1121;1442;735
0;204.213684082031;206.685455322266;148.152801513672;1630;1121;1442;735
0;197.417617797852;200.590911865234;142.35319519043;1630;1121;1442;735
0;183.929504394531;177.707794189453;128.83039855957;1630;1121;1442;735
0;190.022964477539;183.39860534668;135.746978759766;1630;1121;1442;735
0;186.076904296875;180.597244262695;131.755111694336;1630;1121;1442;735
0;166.671966552734;164.306701660156;112.966316223145;1630;1121;1442;735
0;161.362594604492;161.042098999023;106.579551696777;1630;1121;1442;735
0;171.167739868164;170.787750244141;113.436317443848;1630;1121;1442;735
0;193.442581176758;191.800979614258;133.107360839844;1630;1121;1442;735
0;200.551162719727;197.329711914063;138.262496948242;1630;1121;1442;735
0;194.962326049805;190.47346496582;132.382247924805;1630;1121;1442;735
0;197.600570678711;190.862243652344;135.166839599609;1630;1121;1442;735
0;197.600570678711;190.862243652344;135.166839599609;1630;1121;1442;735
0;200.651290893555;192.817855834961;139.418228149414;1630;1121;1442;735
0;209.257308959961;201.095443725586;148.978271484375;1630;1121;1442;735
0;219.402893066406;211.619750976563;162.791473388672;1630;1121;1442;735
0;224.498413085938;217.51579284668;170.084365844727;1630;1121;1442;735
0;220.889343261719;215.375564575195;167.375823974609;1630;1121;1442;735
0;213.404693603516;209.930389404297;160.113220214844;1630;1121;1442;735
0;214.664123535156;213.649139404297;160.253402709961;1630;1121;1442;735
0;206.924697875977;208.305694580078;150.015930175781;1630;1121;1442;735
0;186.415649414063;189.725936889648;126.949020385742;1630;1121;1442;735
0;178.390319824219;183.001083374023;117.047737121582;1630;1121;1442;735
0;184.067291259766;188.351669311523;122.464569091797;1630;1121;1442;735
0;182.122177124023;185.090942382813;121.98949432373;1630;1121;1442;735
0;176.397232055664;178.652770996094;118.723815917969;1630;1121;1442;735
0;174.864761352539;176.350860595703;119.217506408691;1630;1121;1442;735
0;180.287002563477;181.918304443359;123.728340148926;1630;1121;1442;735
0;183.002044677734;184.600006103516;121.908355712891;1630;1121;1442;735
0;162.859329223633;158.520812988281;105.748138427734;1630;1121;1442;735
0;162.056350708008;156.565292358398;106.449813842773;1630;1121;1442;735
0;162.856262207031;156.170852661133;108.52465057373;1630;1121;1442;735
0;169.609252929688;162.313201904297;115.05394744873;1630;1121;1442;735
0;172.648559570313;168.417907714844;119.443458557129;1630;1121;1442;735
0;172.385879516602;171.357406616211;118.704452514648;1630;1121;1442;735
0;169.580154418945;169.634643554688;113.041061401367;1630;1121;1442;735
0;168.062316894531;167.964294433594;107.88459777832;1630;1121;1442;735
0;178.532638549805;177.934432983398;115.75373840332;1630;1121;1442;735
0;191.872207641602;190.142471313477;126.915153503418;1630;1121;1442;735
0;199.605606079102;195.389938354492;134.673141479492;1630;1121;1442;735
0;198.089767456055;191.414306640625;133.907196044922;1630;1121;1442;735
0;198.089767456055;191.414306640625;133.907196044922;1630;1121;1442;735
0;189.948516845703;182.080093383789;127.186309814453;1630;1121;1442;735
0;190.215759277344;182.344009399414;129.532043457031;1630;1121;1442;735
0;209.709762573242;202.243194580078;151.168853759766;1630;1121;1442;735
0;226.619598388672;220.463775634766;170.077743530273;1630;1121;1442;735
0;223.752975463867;219.869766235352;168.655227661133;1630;1121;1442;735
0;198.872970581055;197.227111816406;144.633590698242;1630;1121;1442;735
0;187.763244628906;187.97770690918;132.606735229492;1630;1121;1442;735
0;193.680358886719;195.336364746094;136.064208984375;1630;1121;1442;735
0;188.738677978516;191.864410400391;128.757766723633;1630;1121;1442;735
0;176.628356933594;180.211669921875;115.060394287109;1630;1121;1442;735
0;182.641815185547;185.915130615234;122.194435119629;1630;1121;1442;735
0;183.265213012695;185.403747558594;124.469703674316;1630;1121;1442;735
0;170.280426025391;172.095031738281;113.780944824219;1630;1121;1442;735
0;157.818740844727;158.690078735352;102.473045349121;1630;1121;1442;735
0;161.170547485352;161.527725219727;103.311378479004;1630;1121;1442;735
0;169.069946289063;169.497451782227;106.39485168457;1630;1121;1442;735
0;181.058898925781;178.748519897461;119.349487304688;1630;1121;1442;735
0;165.84651184082;163.371551513672;107.094284057617;1630;1121;1442;735
0;160.801940917969;157.372009277344;103.675354003906;1630;1121;1442;735
0;157.841644287109;153.417098999023;102.799346923828;1630;1121;1442;735
0;153.161285400391;147.781280517578;99.8250579833984;1630;1121;1442;735
0;149.394836425781;144.39599609375;96.5668869018555;1630;1121;1442;735
0;157.220565795898;155.153076171875;104.913688659668;1630;1121;1442;735
0;170.194458007813;170.311965942383;115.842102050781;1630;1121;1442;735
0;179.919418334961;180.120910644531;120.817710876465;1630;1121;1442;735
0;173.702194213867;173.688613891602;110.971832275391;1630;1121;1442;735
0;171.503067016602;171.569961547852;105.823013305664;1630;1121;1442;735
0;190.473678588867;189.145614624023;123.627243041992;1630;1121;1442;735
0;206.196319580078;201.969100952148;139.426071166992;1630;1121;1442;735
0;207.879272460938;201.220703125;142.41796875;1630;1121;1442;735
0;207.879272460938;201.220703125;142.41796875;1630;1121;1442;735
0;189.797500610352;182.545913696289;125.50959777832;1630;1121;1442;735
0;174.146209716797;167.511871337891;111.551704406738;1630;1121;1442;735
0;187.500442504883;180.750091552734;127.18058013916;1630;1121;1442;735
0;210.722305297852;206.118865966797;152.868286132813;1630;1121;1442;735
0;212.231567382813;210.383941650391;157.304702758789;1630;1121;1442;735
0;186.183197021484;186.246002197266;131.808135986328;1630;1121;1442;735
0;170.188949584961;171.267929077148;113.699981689453;1630;1121;1442;735
0;180.838272094727;182.486907958984;121.992919921875;1630;1121;1442;735
0;181.470230102539;183.878753662109;121.897514343262;1630;1121;1442;735
0;175.832138061523;178.496200561523;116.505149841309;1630;1121;1442;735
0;176.630706787109;178.554306030273;117.908920288086;1630;1121;1442;735
0;188.706726074219;190.29182434082;131.335418701172;1630;1121;1442;735
0;184.723907470703;185.840484619141;129.527252197266;1630;1121;1442;735
0;171.162246704102;170.933288574219;115.872749328613;1630;1121;1442;735
0;159.38557434082;158.199890136719;100.728141784668;1630;1121;1442;735
0;163.927459716797;163.277435302734;102.256469726563;1630;1121;1442;735
0;168.003189086914;167.498016357422;105.664848327637;1630;1121;1442;735
0;178.075881958008;177.960083007813;109.856620788574;1630;1121;1442;735
0;194.394790649414;194.087463378906;130.168548583984;1630;1121;1442;735
0;189.465728759766;188.947952270508;128.800506591797;1630;1121;1442;735
0;171.487213134766;170.782089233398;113.385398864746;1630;1121;1442;735
0;159.078094482422;157.718490600586;103.128387451172;1630;1121;1442;735
0;158.084030151367;155.557586669922;104.597663879395;1630;1121;1442;735
0;152.830596923828;149.568374633789;101.329521179199;1630;1121;1442;735
0;148.102416992188;146.200088500977;97.7680435180664;1630;1121;1442;735
0;153.528884887695;153.337326049805;101.23046875;1630;1121;1442;735
0;181.035781860352;180.779815673828;123.535179138184;1630;1121;1442;735
0;190.887130737305;191.058242797852;128.588745117188;1630;1121;1442;735
0;178.962860107422;180.267379760742;114.081405639648;1630;1121;1442;735
0;173.984252929688;175.471389770508;107.153747558594;1630;1121;1442;735
0;191.373565673828;190.460418701172;123.313484191895;1630;1121;1442;735
0;209.366592407227;205.749237060547;141.443572998047;1630;1121;1442;735
0;211.344085693359;206.171768188477;143.737197875977;1630;1121;1442;735
0;211.344085693359;206.171768188477;143.737197875977;1630;1121;1442;735
0;186.984527587891;181.648818969727;120.76554107666;1630;1121;1442;735
0;166.20475769043;161.051025390625;102.259208679199;1630;1121;1442;735
0;169.852493286133;165.374481201172;108.811798095703;1630;1121;1442;735
0;187.059448242188;184.854827880859;129.935470581055;1630;1121;1442;735
0;196.577606201172;197.271240234375;142.824859619141;1630;1121;1442;735
0;181.240081787109;182.759780883789;126.666717529297;1630;1121;1442;735
0;173.180862426758;174.126480102539;115.57901763916;1630;1121;1442;735
0;185.470169067383;186.895553588867;127.563514709473;1630;1121;1442;735
0;197.746185302734;198.787353515625;140.174255371094;1630;1121;1442;735
0;187.861526489258;188.862045288086;131.30305480957;1630;1121;1442;735
0;186.370956420898;187.142868041992;130.283569335938;1630;1121;1442;735
0;193.21272277832;193.239227294922;137.048934936523;1630;1121;1442;735
0;203.996795654297;202.954391479492;149.189880371094;1630;1121;1442;735
0;193.329681396484;191.014694213867;137.447296142578;1630;1121;1442;735
0;175.89030456543;173.769790649414;118.329696655273;1630;1121;1442;735
0;165.271148681641;163.836776733398;105.588775634766;1630;1121;1442;735
0;164.086334228516;162.812927246094;104.477416992188;1630;1121;1442;735
0;166.286376953125;168.035980224609;96.9428253173828;1630;1121;1442;735
0;166.670288085938;167.987899780273;100.145820617676;1630;1121;1442;735
0;178.25634765625;179.54475402832;115.996459960938;1630;1121;1442;735
0;182.933868408203;184.384689331055;124.180732727051;1630;1121;1442;735
0;176.125839233398;176.529205322266;119.036689758301;1630;1121;1442;735
0;165.147567749023;164.431640625;110.563987731934;1630;1121;1442;735
0;160.997116088867;159.244567871094;109.41349029541;1630;1121;1442;735
0;155.458633422852;154.037704467773;105.957557678223;1630;1121;1442;735
0;151.483367919922;151.149841308594;100.826858520508;1630;1121;1442;735
0;167.253448486328;167.17741394043;111.96263885498;1630;1121;1442;735
0;187.503952026367;187.72135925293;127.126403808594;1630;1121;1442;735
0;191.722457885742;192.327423095703;126.988494873047;1630;1121;1442;735
0;176.806350708008;179.243240356445;109.973495483398;1630;1121;1442;735
0;166.955627441406;169.044616699219;98.1392135620117;1630;1121;1442;735
0;183.926803588867;183.29914855957;114.04857635498;1630;1121;1442;735
0;197.806640625;195.27766418457;127.66577911377;1630;1121;1442;735
0;195.799850463867;192.730163574219;126.661911010742;1630;1121;1442;735
0;195.799850463867;192.730163574219;126.661911010742;1630;1121;1442;735
0;180.342880249023;176.958511352539;112.800361633301;1630;1121;1442;735
0;171.388534545898;167.776763916016;106.586410522461;1630;1121;1442;735
0;174.585159301758;172.07209777832;114.088966369629;1630;1121;1442;735
0;184.331832885742;184.686965942383;128.570007324219;1630;1121;1442;735
0;195.946655273438;198.253677368164;142.582260131836;1630;1121;1442;735
0;196.534271240234;198.073623657227;141.702209472656;1630;1121;1442;735
0;191.388168334961;192.302978515625;135.022369384766;1630;1121;1442;735
0;193.256851196289;194.594390869141;138.100341796875;1630;1121;1442;735
0;206.214645385742;206.819259643555;152.086441040039;1630;1121;1442;735
0;214.006729125977;213.884155273438;159.685806274414;1630;1121;1442;735
0;199.583587646484;198.647354125977;144.632263183594;1630;1121;1442;735
0;197.750213623047;196.318618774414;142.21647644043;1630;1121;1442;735
0;208.69905090332;206.762710571289;153.207489013672;1630;1121;1442;735
0;210.198989868164;207.575119018555;152.565704345703;1630;1121;1442;735
0;197.635711669922;195.087203979492;139.771240234375;1630;1121;1442;735
0;187.021499633789;185.480773925781;129.296157836914;1630;1121;1442;735
0;183.987686157227;182.138290405273;126.968322753906;1630;1121;1442;735
0;180.553588867188;178.884002685547;124.088836669922;1630;1121;1442;735
0;165.102020263672;168.123199462891;100.735656738281;1630;1121;1442;735
0;168.941879272461;172.199447631836;109.115798950195;1630;1121;1442;735
0;180.24348449707;182.840759277344;122.680152893066;1630;1121;1442;735
0;185.466232299805;186.812973022461;129.911972045898;1630;1121;1442;735
0;180.805770874023;180.874618530273;128.846542358398;1630;1121;1442;735
0;172.693176269531;171.62614440918;123.861885070801;1630;1121;1442;735
0;164.407928466797;163.974197387695;115.489891052246;1630;1121;1442;735
0;162.546813964844;162.843841552734;110.072532653809;1630;1121;1442;735
0;172.971542358398;173.348892211914;114.561218261719;1630;1121;1442;735
0;186.867065429688;187.419403076172;124.394493103027;1630;1121;1442;735
0;186.966247558594;188.678909301758;121.598655700684;1630;1121;1442;735
0;169.542419433594;171.827560424805;101.437469482422;1630;1121;1442;735
0;164.078216552734;165.433609008789;93.7044677734375;1630;1121;1442;735
0;174.090087890625;174.131530761719;102.563453674316;1630;1121;1442;735
0;185.938659667969;184.889678955078;114.676338195801;1630;1121;1442;735
0;185.972503662109;184.172180175781;115.805305480957;1630;1121;1442;735
0;185.972503662109;184.172180175781;115.805305480957;1630;1121;1442;735
0;184.888275146484;182.448593139648;117.270050048828;1630;1121;1442;735
0;186.255432128906;183.77799987793;122.234466552734;1630;1121;1442;735
0;187.816329956055;186.893341064453;128.279830932617;1630;1121;1442;735
0;197.620986938477;198.616516113281;142.193893432617;1630;1121;1442;735
0;210.489791870117;211.893936157227;156.371917724609;1630;1121;1442;735
0;213.974090576172;213.94140625;159.210739135742;1630;1121;1442;735
0;201.832183837891;201.945510864258;146.862457275391;1630;1121;1442;735
0;192.356430053711;192.49382019043;139.079681396484;1630;1121;1442;735
0;194.826431274414;194.046112060547;142.395980834961;1630;1121;1442;735
0;209.516204833984;207.694641113281;156.119354248047;1630;1121;1442;735
0;211.989700317383;208.834762573242;156.415390014648;1630;1121;1442;735
0;204.470993041992;201.258819580078;148.188705444336;1630;1121;1442;735
0;212.385055541992;208.488983154297;154.939376831055;1630;1121;1442;735
0;216.827438354492;213.534332275391;157.908309936523;1630;1121;1442;735
0;207.869384765625;205.259613037109;149.507217407227;1630;1121;1442;735
0;210.633087158203;209.088821411133;154.904602050781;1630;1121;1442;735
0;210.752029418945;208.706436157227;155.253387451172;1630;1121;1442;735
0;206.907470703125;205.657638549805;151.790893554688;1630;1121;1442;735
0;181.354537963867;183.922409057617;117.801750183105;1630;1121;1442;735
0;178.82649230957;181.986938476563;119.243957519531;1630;1121;1442;735
0;190.479675292969;193.414398193359;133.148147583008;1630;1121;1442;735
0;202.242492675781;203.962677001953;148.419860839844;1630;1121;1442;735
0;205.480880737305;205.403915405273;155.072036743164;1630;1121;1442;735
0;198.485931396484;198.180709838867;150.339813232422;1630;1121;1442;735
0;184.42301940918;184.710876464844;133.455764770508;1630;1121;1442;735
0;180.727066040039;180.645584106445;124.016883850098;1630;1121;1442;735
0;188.492141723633;188.488159179688;127.296821594238;1630;1121;1442;735
0;194.571105957031;195.122909545898;131.119400024414;1630;1121;1442;735
0;184.087966918945;185.922805786133;118.603324890137;1630;1121;1442;735
0;170.080291748047;171.830368041992;101.593528747559;1630;1121;1442;735
0;166.146102905273;167.36393737793;94.8990783691406;1630;1121;1442;735
0;173.126159667969;173.250625610352;100.313049316406;1630;1121;1442;735
0;180.357376098633;180.243225097656;109.307670593262;1630;1121;1442;735
0;183.170150756836;182.138427734375;114.114570617676;1630;1121;1442;735
0;183.170150756836;182.138427734375;114.114570617676;1630;1121;1442;735
0;188.349609375;186.48388671875;121.940582275391;1630;1121;1442;735
0;196.065246582031;194.144546508789;133.516189575195;1630;1121;1442;735
0;199.125106811523;198.085906982422;140.673324584961;1630;1121;1442;735
0;203.496337890625;203.51594543457;148.049255371094;1630;1121;1442;735
0;215.737197875977;215.578186035156;161.15168762207;1630;1121;1442;735
0;219.53254699707;217.578201293945;164.498184204102;1630;1121;1442;735
0;201.035018920898;199.929244995117;146.715957641602;1630;1121;1442;735
0;188.45263671875;186.785171508789;134.635589599609;1630;1121;1442;735
0;186.36930847168;183.316986083984;132.362380981445;1630;1121;1442;735
0;197.36882019043;192.831619262695;141.767700195313;1630;1121;1442;735
0;210.082366943359;204.689971923828;153.684478759766;1630;1121;1442;735
0;211.023742675781;205.387985229492;153.877044677734;1630;1121;1442;735
0;215.254638671875;209.618759155273;157.066665649414;1630;1121;1442;735
0;213.365631103516;208.574752807617;154.017883300781;1630;1121;1442;735
0;205.988174438477;202.089126586914;148.058822631836;1630;1121;1442;735
0;207.60139465332;204.256072998047;151.966003417969;1630;1121;1442;735
0;218.765594482422;216.084503173828;163.576049804688;1630;1121;1442;735
0;221.238250732422;220.116775512695;165.182144165039;1630;1121;1442;735
0;180.45198059082;183.740692138672;121.318458557129;1630;1121;1442;735
0;190.271209716797;193.348815917969;133.931976318359;1630;1121;1442;735
0;214.754928588867;216.857879638672;161.918869018555;1630;1121;1442;735
0;223.921035766602;224.88249206543;174.068054199219;1630;1121;1442;735
0;218.759323120117;219.179458618164;167.71891784668;1630;1121;1442;735
0;205.565887451172;205.385269165039;149.65055847168;1630;1121;1442;735
0;192.987167358398;192.984710693359;132.58268737793;1630;1121;1442;735
0;194.292694091797;194.860153198242;132.065307617188;1630;1121;1442;735
0;199.608108520508;201.234069824219;136.600036621094;1630;1121;1442;735
0;192.351150512695;194.253646850586;126.988861083984;1630;1121;1442;735
0;177.734024047852;179.207153320313;108.416465759277;1630;1121;1442;735
0;175.483383178711;176.527740478516;103.639633178711;1630;1121;1442;735
0;177.118301391602;178.110504150391;104.691535949707;1630;1121;1442;735
0;175.677490234375;176.169982910156;104.458450317383;1630;1121;1442;735
0;175.429779052734;175.062377929688;107.844612121582;1630;1121;1442;735
0;175.429779052734;175.062377929688;107.844612121582;1630;1121;1442;735
0;186.466415405273;184.867202758789;121.936096191406;1630;1121;1442;735
0;201.6640625;199.89387512207;139.972686767578;1630;1121;1442;735
0;196.031494140625;194.751358032227;138.102127075195;1630;1121;1442;735
0;187.207290649414;185.59716796875;131.176422119141;1630;1121;1442;735
0;191.813110351563;189.770431518555;136.617202758789;1630;1121;1442;735
0;207.598190307617;205.212371826172;152.88459777832;1630;1121;1442;735
0;195.727996826172;193.231964111328;140.755401611328;1630;1121;1442;735
0;184.208602905273;179.669372558594;128.590393066406;1630;1121;1442;735
0;174.064926147461;167.642639160156;117.555244445801;1630;1121;1442;735
0;178.699523925781;170.569702148438;120.94652557373;1630;1121;1442;735
0;191.938385009766;183.275360107422;134.665679931641;1630;1121;1442;735
0;203.432067871094;194.76936340332;146.188247680664;1630;1121;1442;735
0;203.62287902832;196.012481689453;145.315719604492;1630;1121;1442;735
0;197.989990234375;191.832733154297;138.137115478516;1630;1121;1442;735
0;195.902862548828;191.581649780273;137.395431518555;1630;1121;1442;735
0;198.372100830078;195.182205200195;142.688247680664;1630;1121;1442;735
0;206.555145263672;204.065246582031;151.029342651367;1630;1121;1442;735
0;214.459289550781;213.685287475586;156.503677368164;1630;1121;1442;735
0;213.476913452148;214.130126953125;151.373306274414;1630;1121;1442;735
0;174.443588256836;176.960998535156;115.565856933594;1630;1121;1442;735
0;183.11279296875;185.545532226563;127.404716491699;1630;1121;1442;735
0;200.301696777344;201.530319213867;146.012512207031;1630;1121;1442;735
0;216.049835205078;216.868515014648;163.272964477539;1630;1121;1442;735
0;220.752593994141;221.209121704102;165.360214233398;1630;1121;1442;735
0;212.222702026367;211.912948608398;151.794815063477;1630;1121;1442;735
0;195.555892944336;195.493850708008;133.627700805664;1630;1121;1442;735
0;183.216583251953;184.09880065918;121.731048583984;1630;1121;1442;735
0;190.848602294922;191.909545898438;128.062164306641;1630;1121;1442;735
0;192.613983154297;193.789245605469;126.785797119141;1630;1121;1442;735
0;191.314163208008;191.687759399414;121.067481994629;1630;1121;1442;735
0;186.641250610352;187.019012451172;114.260459899902;1630;1121;1442;735
